click_id,banner_id,campaign_id,quarter_file
151550,162,43,2
151551,270,32,2
151552,262,15,2
151553,216,9,2
151554,299,46,2
151555,490,6,2
151556,420,15,2
151557,114,47,2
151558,364,32,2
151559,403,1,2
151560,256,38,2
151561,481,8,2
151562,302,11,2
151563,431,35,2
151564,423,9,2
151565,245,17,2
151566,108,18,2
151567,395,48,2
151568,493,47,2
151569,203,45,2
151570,125,30,2
151571,346,12,2
151572,416,43,2
151573,107,6,2
151574,352,6,2
151575,205,27,2
151576,391,47,2
151577,198,3,2
151578,336,48,2
151579,449,37,2
151580,379,15,2
151581,391,3,2
151582,255,31,2
151583,347,47,2
151584,246,26,2
151585,224,4,2
151586,290,27,2
151587,125,28,2
151588,357,31,2
151589,180,16,2
151590,463,31,2
151591,472,37,2
151592,192,25,2
151593,452,4,2
151594,463,44,2
151595,213,31,2
151596,192,20,2
151597,214,5,2
151598,224,40,2
151599,430,46,2
151600,494,12,2
151601,322,1,2
151602,114,7,2
151603,391,22,2
151604,454,3,2
151605,127,47,2
151606,459,50,2
151607,180,48,2
151608,216,43,2
151609,323,42,2
151610,424,45,2
151611,270,42,2
151612,137,40,2
151613,443,40,2
151614,136,25,2
151615,421,4,2
151616,307,3,2
151617,435,38,2
151618,142,47,2
151619,327,11,2
151620,122,26,2
151621,140,2,2
151622,403,37,2
151623,193,15,2
151624,200,5,2
151625,308,17,2
151626,371,34,2
151627,303,27,2
151628,198,12,2
151629,318,29,2
151630,257,34,2
151631,320,21,2
151632,444,11,2
151633,285,50,2
151634,218,24,2
151635,470,5,2
151636,137,25,2
151637,435,10,2
151638,263,30,2
151639,129,34,2
151640,353,47,2
151641,149,34,2
151642,142,14,2
151643,313,12,2
151644,424,36,2
151645,421,19,2
151646,335,27,2
151647,353,14,2
151648,134,29,2
151649,262,14,2
151650,252,44,2
151651,286,25,2
151652,204,24,2
151653,222,11,2
151654,275,13,2
151655,295,47,2
151656,259,46,2
151657,296,14,2
151658,358,5,2
151659,413,49,2
151660,159,10,2
151661,181,31,2
151662,267,4,2
151663,467,11,2
151664,209,17,2
151665,448,31,2
151666,254,22,2
151667,432,16,2
151668,203,13,2
151669,230,23,2
151670,297,23,2
151671,143,41,2
151672,171,40,2
151673,303,26,2
151674,301,44,2
151675,429,13,2
151676,334,17,2
151677,228,27,2
151678,163,42,2
151679,302,21,2
151680,396,20,2
151681,269,33,2
151682,195,48,2
151683,202,18,2
151684,415,25,2
151685,162,37,2
151686,457,6,2
151687,252,21,2
151688,358,47,2
151689,226,44,2
151690,205,9,2
151691,274,25,2
151692,147,36,2
151693,117,25,2
151694,237,11,2
151695,276,25,2
151696,190,35,2
151697,210,14,2
151698,257,13,2
151699,372,45,2
151700,430,30,2
151701,494,9,2
151702,330,31,2
151703,377,38,2
151704,344,19,2
151705,249,11,2
151706,433,41,2
151707,418,25,2
151708,340,42,2
151709,249,13,2
151710,484,13,2
151711,209,5,2
151712,333,23,2
151713,406,15,2
151714,380,28,2
151715,163,8,2
151716,484,48,2
151717,222,2,2
151718,303,35,2
151719,254,35,2
151720,321,41,2
151721,402,21,2
151722,411,2,2
151723,480,32,2
151724,235,14,2
151725,342,41,2
151726,305,11,2
151727,235,4,2
151728,411,44,2
151729,170,18,2
151730,157,16,2
151731,193,42,2
151732,274,43,2
151733,497,10,2
151734,232,16,2
151735,145,31,2
151736,320,33,2
151737,335,15,2
151738,455,15,2
151739,460,47,2
151740,226,21,2
151741,368,50,2
151742,485,40,2
151743,340,14,2
151744,219,35,2
151745,175,28,2
151746,485,8,2
151747,255,33,2
151748,215,27,2
151749,244,9,2
151750,247,4,2
151751,497,45,2
151752,265,46,2
151753,293,33,2
151754,364,20,2
151755,151,35,2
151756,308,41,2
151757,388,36,2
151758,176,7,2
151759,147,6,2
151760,486,44,2
151761,180,30,2
151762,401,18,2
151763,214,12,2
151764,430,50,2
151765,456,44,2
151766,361,38,2
151767,420,21,2
151768,122,33,2
151769,405,14,2
151770,131,5,2
151771,353,5,2
151772,339,1,2
151773,238,19,2
151774,305,38,2
151775,145,1,2
151776,206,44,2
151777,198,46,2
151778,175,19,2
151779,281,29,2
151780,354,39,2
151781,437,21,2
151782,362,22,2
151783,388,1,2
151784,172,45,2
151785,151,34,2
151786,185,6,2
151787,185,49,2
151788,304,47,2
151789,224,30,2
151790,323,18,2
151791,140,48,2
151792,109,20,2
151793,279,38,2
151794,212,6,2
151795,212,1,2
151796,207,48,2
151797,495,1,2
151798,101,33,2
151799,235,23,2
151800,128,37,2
151801,488,39,2
151802,347,5,2
151803,233,12,2
151804,175,43,2
151805,117,48,2
151806,236,3,2
151807,120,36,2
151808,489,32,2
151809,397,44,2
151810,268,3,2
151811,373,45,2
151812,236,21,2
151813,379,17,2
151814,414,41,2
151815,145,14,2
151816,380,41,2
151817,425,5,2
151818,263,36,2
151819,337,1,2
151820,238,32,2
151821,229,46,2
151822,218,9,2
151823,441,3,2
151824,132,47,2
151825,351,29,2
151826,317,1,2
151827,341,45,2
151828,365,47,2
151829,475,36,2
151830,166,33,2
151831,380,39,2
151832,109,9,2
151833,133,1,2
151834,294,7,2
151835,400,11,2
151836,404,45,2
151837,356,34,2
151838,423,21,2
151839,197,28,2
151840,206,48,2
151841,453,17,2
151842,170,6,2
151843,425,45,2
151844,402,9,2
151845,335,28,2
151846,106,4,2
151847,113,17,2
151848,154,22,2
151849,278,25,2
151850,375,50,2
151851,374,1,2
151852,425,1,2
151853,238,36,2
151854,236,27,2
151855,208,22,2
151856,219,2,2
151857,205,27,2
151858,427,40,2
151859,325,26,2
151860,211,13,2
151861,155,20,2
151862,279,21,2
151863,326,37,2
151864,412,7,2
151865,450,15,2
151866,479,6,2
151867,464,31,2
151868,379,24,2
151869,228,3,2
151870,127,37,2
151871,460,40,2
151872,271,12,2
151873,436,26,2
151874,135,36,2
151875,393,5,2
151876,497,25,2
151877,314,7,2
151878,175,4,2
151879,181,33,2
151880,387,36,2
151881,472,2,2
151882,440,28,2
151883,155,34,2
151884,272,5,2
151885,227,15,2
151886,348,42,2
151887,431,29,2
151888,248,18,2
151889,242,45,2
151890,178,15,2
151891,438,9,2
151892,134,8,2
151893,351,13,2
151894,224,33,2
151895,397,33,2
151896,342,8,2
151897,345,38,2
151898,107,17,2
151899,424,37,2
151900,455,21,2
151901,338,41,2
151902,148,42,2
151903,319,42,2
151904,133,47,2
151905,428,33,2
151906,457,30,2
151907,289,37,2
151908,129,11,2
151909,188,34,2
151910,214,35,2
151911,433,23,2
151912,385,4,2
151913,249,43,2
151914,200,26,2
151915,358,32,2
151916,329,27,2
151917,143,40,2
151918,377,40,2
151919,386,44,2
151920,331,16,2
151921,196,31,2
151922,301,40,2
151923,218,12,2
151924,480,9,2
151925,413,41,2
151926,105,2,2
151927,376,2,2
151928,408,30,2
151929,335,25,2
151930,331,28,2
151931,262,25,2
151932,246,45,2
151933,258,33,2
151934,425,26,2
151935,107,45,2
151936,388,48,2
151937,295,1,2
151938,391,4,2
151939,377,13,2
151940,372,33,2
151941,468,33,2
151942,253,48,2
151943,470,9,2
151944,282,42,2
151945,260,41,2
151946,361,20,2
151947,348,1,2
151948,223,9,2
151949,440,21,2
151950,439,6,2
151951,458,49,2
151952,448,47,2
151953,279,10,2
151954,264,1,2
151955,105,9,2
151956,213,1,2
151957,199,33,2
151958,343,35,2
151959,198,13,2
151960,136,30,2
151961,496,17,2
151962,228,15,2
151963,410,42,2
151964,148,27,2
151965,190,28,2
151966,368,47,2
151967,103,34,2
151968,230,39,2
151969,273,27,2
151970,103,43,2
151971,199,13,2
151972,274,20,2
151973,235,31,2
151974,104,9,2
151975,463,6,2
151976,386,45,2
151977,460,36,2
151978,459,47,2
151979,211,31,2
151980,266,45,2
151981,283,2,2
151982,322,36,2
151983,337,12,2
151984,317,17,2
151985,413,5,2
151986,229,40,2
151987,351,21,2
151988,246,38,2
151989,463,33,2
151990,120,18,2
151991,301,32,2
151992,251,14,2
151993,134,42,2
151994,272,8,2
151995,393,44,2
151996,232,46,2
151997,452,15,2
151998,248,23,2
151999,394,34,2
152000,416,11,2
152001,114,39,2
152002,264,37,2
152003,166,22,2
152004,147,35,2
152005,491,8,2
152006,140,12,2
152007,140,9,2
152008,252,40,2
152009,114,17,2
152010,282,20,2
152011,391,26,2
152012,343,4,2
152013,365,3,2
152014,298,49,2
152015,173,20,2
152016,382,21,2
152017,179,1,2
152018,236,11,2
152019,287,32,2
152020,343,50,2
152021,430,35,2
152022,288,10,2
152023,402,22,2
152024,368,14,2
152025,396,38,2
152026,244,25,2
152027,163,4,2
152028,401,32,2
152029,261,27,2
152030,297,43,2
152031,425,14,2
152032,162,3,2
152033,205,26,2
152034,483,39,2
152035,180,33,2
152036,496,14,2
152037,369,28,2
152038,308,20,2
152039,287,20,2
152040,243,31,2
152041,322,20,2
152042,167,42,2
152043,416,4,2
152044,272,16,2
152045,111,41,2
152046,299,16,2
152047,323,17,2
152048,164,3,2
152049,184,6,2
152050,325,8,2
152051,428,44,2
152052,227,33,2
152053,256,42,2
152054,459,1,2
152055,330,33,2
152056,456,32,2
152057,377,8,2
152058,215,11,2
152059,262,22,2
152060,394,36,2
152061,295,36,2
152062,181,36,2
152063,358,39,2
152064,497,1,2
152065,315,21,2
152066,447,40,2
152067,456,30,2
152068,256,25,2
152069,376,15,2
152070,273,45,2
152071,297,3,2
152072,178,1,2
152073,325,41,2
152074,276,29,2
152075,228,23,2
152076,500,9,2
152077,206,14,2
152078,180,25,2
152079,125,41,2
152080,220,41,2
152081,287,25,2
152082,372,45,2
152083,399,25,2
152084,146,6,2
152085,221,43,2
152086,304,3,2
152087,469,7,2
152088,193,7,2
152089,196,9,2
152090,165,31,2
152091,270,29,2
152092,358,37,2
152093,496,39,2
152094,333,31,2
152095,209,34,2
152096,457,6,2
152097,410,33,2
152098,107,47,2
152099,270,46,2
152100,232,22,2
152101,430,35,2
152102,164,5,2
152103,413,24,2
152104,478,24,2
152105,291,47,2
152106,285,18,2
152107,115,38,2
152108,382,31,2
152109,231,16,2
152110,406,39,2
152111,198,26,2
152112,382,3,2
152113,480,10,2
152114,190,27,2
152115,290,39,2
152116,442,40,2
152117,383,1,2
152118,485,32,2
152119,154,36,2
152120,306,11,2
152121,318,32,2
152122,213,5,2
152123,162,7,2
152124,117,13,2
152125,395,43,2
152126,270,14,2
152127,302,31,2
152128,459,2,2
152129,188,38,2
152130,172,6,2
152131,343,47,2
152132,299,45,2
152133,294,4,2
152134,347,3,2
152135,500,15,2
152136,399,17,2
152137,488,8,2
152138,317,5,2
152139,488,2,2
152140,173,2,2
152141,176,8,2
152142,277,26,2
152143,224,9,2
152144,111,19,2
152145,206,39,2
152146,330,47,2
152147,160,21,2
152148,157,45,2
152149,302,33,2
152150,195,22,2
152151,398,10,2
152152,452,21,2
152153,487,44,2
152154,374,37,2
152155,174,38,2
152156,207,42,2
152157,477,26,2
152158,119,38,2
152159,106,50,2
152160,339,12,2
152161,268,5,2
152162,449,30,2
152163,420,1,2
152164,488,23,2
152165,342,8,2
152166,204,45,2
152167,452,23,2
152168,364,46,2
152169,469,7,2
152170,179,18,2
152171,475,40,2
152172,243,41,2
152173,300,31,2
152174,388,19,2
152175,247,16,2
152176,361,3,2
152177,474,49,2
152178,126,46,2
152179,252,32,2
152180,149,19,2
152181,381,16,2
152182,191,2,2
152183,105,31,2
152184,210,2,2
152185,218,41,2
152186,203,15,2
152187,330,46,2
152188,349,37,2
152189,227,35,2
152190,145,24,2
152191,465,7,2
152192,459,23,2
152193,142,41,2
152194,430,12,2
152195,258,36,2
152196,440,2,2
152197,236,30,2
152198,462,39,2
152199,409,28,2
152200,280,4,2
152201,390,6,2
152202,150,21,2
152203,148,33,2
152204,217,1,2
152205,347,12,2
152206,399,10,2
152207,409,2,2
152208,333,22,2
152209,232,20,2
152210,330,48,2
152211,378,10,2
152212,441,31,2
152213,383,23,2
152214,193,45,2
152215,310,12,2
152216,206,6,2
152217,281,11,2
152218,128,6,2
152219,336,22,2
152220,466,32,2
152221,261,23,2
152222,290,15,2
152223,194,3,2
152224,432,11,2
152225,354,10,2
152226,257,14,2
152227,386,26,2
152228,419,48,2
152229,107,29,2
152230,383,28,2
152231,128,30,2
152232,397,40,2
152233,425,21,2
152234,235,40,2
152235,439,38,2
152236,112,40,2
152237,330,48,2
152238,387,18,2
152239,498,28,2
152240,449,34,2
152241,319,21,2
152242,255,26,2
152243,107,33,2
152244,311,8,2
152245,471,11,2
152246,180,23,2
152247,166,20,2
152248,234,17,2
152249,191,48,2
152250,186,5,2
152251,410,10,2
152252,458,17,2
152253,404,50,2
152254,310,4,2
152255,395,9,2
152256,300,16,2
152257,370,17,2
152258,327,46,2
152259,403,25,2
152260,120,10,2
152261,349,12,2
152262,209,33,2
152263,207,24,2
152264,406,33,2
152265,266,21,2
152266,275,8,2
152267,401,14,2
152268,191,16,2
152269,187,20,2
152270,284,23,2
152271,324,10,2
152272,462,11,2
152273,426,33,2
152274,196,6,2
152275,377,31,2
152276,368,45,2
152277,310,12,2
152278,405,45,2
152279,433,36,2
152280,151,18,2
152281,339,10,2
152282,396,48,2
152283,329,9,2
152284,425,6,2
152285,295,13,2
152286,415,27,2
152287,317,34,2
152288,153,38,2
152289,377,17,2
152290,350,9,2
152291,140,1,2
152292,348,17,2
152293,358,22,2
152294,451,7,2
152295,410,25,2
152296,227,18,2
152297,292,40,2
152298,269,47,2
152299,275,16,2
152300,124,34,2
152301,215,16,2
152302,228,44,2
152303,180,38,2
152304,448,41,2
152305,475,10,2
152306,149,38,2
152307,141,4,2
152308,101,33,2
152309,318,1,2
152310,381,36,2
152311,385,15,2
152312,134,9,2
152313,194,13,2
152314,195,1,2
152315,423,40,2
152316,201,19,2
152317,115,40,2
152318,257,39,2
152319,234,28,2
152320,344,15,2
152321,185,28,2
152322,277,44,2
152323,206,10,2
152324,445,28,2
152325,259,43,2
152326,408,28,2
152327,339,2,2
152328,232,16,2
152329,198,31,2
152330,172,12,2
152331,380,22,2
152332,163,20,2
152333,410,41,2
152334,257,49,2
152335,305,12,2
152336,263,13,2
152337,388,50,2
152338,388,50,2
152339,103,19,2
152340,104,41,2
152341,342,24,2
152342,269,30,2
152343,461,33,2
152344,497,27,2
152345,476,23,2
152346,275,21,2
152347,225,31,2
152348,356,23,2
152349,449,41,2
152350,258,48,2
152351,374,32,2
152352,187,32,2
152353,173,2,2
152354,467,40,2
152355,289,43,2
152356,206,38,2
152357,289,37,2
152358,129,34,2
152359,379,2,2
152360,261,1,2
152361,240,30,2
152362,125,2,2
152363,264,28,2
152364,208,32,2
152365,244,42,2
152366,219,25,2
152367,376,34,2
152368,181,21,2
152369,107,48,2
152370,407,46,2
152371,219,32,2
152372,303,13,2
152373,154,29,2
152374,217,5,2
152375,385,12,2
152376,338,19,2
152377,408,29,2
152378,393,2,2
152379,249,44,2
152380,314,17,2
152381,360,5,2
152382,259,47,2
152383,481,15,2
152384,334,15,2
152385,177,24,2
152386,242,47,2
152387,254,46,2
152388,457,44,2
152389,422,19,2
152390,414,50,2
152391,475,19,2
152392,325,15,2
152393,114,35,2
152394,456,43,2
152395,398,1,2
152396,441,7,2
152397,110,4,2
152398,126,37,2
152399,160,7,2
152400,158,45,2
152401,495,9,2
152402,252,42,2
152403,283,11,2
152404,168,33,2
152405,138,11,2
152406,493,23,2
152407,397,24,2
152408,171,15,2
152409,388,33,2
152410,410,2,2
152411,462,8,2
152412,463,20,2
152413,423,6,2
152414,196,41,2
152415,494,17,2
152416,338,26,2
152417,206,15,2
152418,417,44,2
152419,460,4,2
152420,157,3,2
152421,499,27,2
152422,103,49,2
152423,295,42,2
152424,355,28,2
152425,144,25,2
152426,112,28,2
152427,131,31,2
152428,369,15,2
152429,453,6,2
152430,115,33,2
152431,241,30,2
152432,343,25,2
152433,184,5,2
152434,172,9,2
152435,162,9,2
152436,242,25,2
152437,391,22,2
152438,404,13,2
152439,349,31,2
152440,301,35,2
152441,176,40,2
152442,189,2,2
152443,396,29,2
152444,191,43,2
152445,269,23,2
152446,122,10,2
152447,413,1,2
152448,191,32,2
152449,229,28,2
152450,465,44,2
152451,435,48,2
152452,363,42,2
152453,319,28,2
152454,397,15,2
152455,342,27,2
152456,131,5,2
152457,483,19,2
152458,123,7,2
152459,416,21,2
152460,265,18,2
152461,279,11,2
152462,425,43,2
152463,115,17,2
152464,326,6,2
152465,447,45,2
152466,176,30,2
152467,359,15,2
152468,471,21,2
152469,433,9,2
152470,133,50,2
152471,122,42,2
152472,170,12,2
152473,330,48,2
152474,364,3,2
152475,256,28,2
152476,291,21,2
152477,355,39,2
152478,391,48,2
152479,298,5,2
152480,410,7,2
152481,382,6,2
152482,435,1,2
152483,122,34,2
152484,285,6,2
152485,141,47,2
152486,306,6,2
152487,178,23,2
152488,379,15,2
152489,185,27,2
152490,218,33,2
152491,283,14,2
152492,279,38,2
152493,115,29,2
152494,144,41,2
152495,184,4,2
152496,364,39,2
152497,265,12,2
152498,119,28,2
152499,337,44,2
152500,312,42,2
152501,461,46,2
152502,288,29,2
152503,274,13,2
152504,343,20,2
152505,388,48,2
152506,307,29,2
152507,476,43,2
152508,419,6,2
152509,336,42,2
152510,216,43,2
152511,417,28,2
152512,277,41,2
152513,442,24,2
152514,416,15,2
152515,381,26,2
152516,232,10,2
152517,172,48,2
152518,270,25,2
152519,147,28,2
152520,130,41,2
152521,457,24,2
152522,143,14,2
152523,246,21,2
152524,214,18,2
152525,162,5,2
152526,462,35,2
152527,296,5,2
152528,248,48,2
152529,325,36,2
152530,476,36,2
152531,380,4,2
152532,337,48,2
152533,479,39,2
152534,315,26,2
152535,197,10,2
152536,339,30,2
152537,447,21,2
152538,175,38,2
152539,119,42,2
152540,447,1,2
152541,405,18,2
152542,233,25,2
152543,420,34,2
152544,381,48,2
152545,252,31,2
152546,451,32,2
152547,467,2,2
152548,415,16,2
152549,407,8,2
152550,264,28,2
152551,390,30,2
152552,183,16,2
152553,496,12,2
152554,240,50,2
152555,383,20,2
152556,499,23,2
152557,468,11,2
152558,405,28,2
152559,311,45,2
152560,110,3,2
152561,130,20,2
152562,431,35,2
152563,260,4,2
152564,230,7,2
152565,392,16,2
152566,334,27,2
152567,304,38,2
152568,458,41,2
152569,365,48,2
152570,124,50,2
152571,231,49,2
152572,262,9,2
152573,308,23,2
152574,293,21,2
152575,108,46,2
152576,218,26,2
152577,311,39,2
152578,464,11,2
152579,126,48,2
152580,312,44,2
152581,230,14,2
152582,426,50,2
152583,327,15,2
152584,237,22,2
152585,325,5,2
152586,431,43,2
152587,174,45,2
152588,426,34,2
152589,153,22,2
152590,366,6,2
152591,214,47,2
152592,431,15,2
152593,198,37,2
152594,205,24,2
152595,271,38,2
152596,486,14,2
152597,426,45,2
152598,374,24,2
152599,359,38,2
152600,450,36,2
152601,291,42,2
152602,101,30,2
152603,454,1,2
152604,412,30,2
152605,438,24,2
152606,319,46,2
152607,363,49,2
152608,480,43,2
152609,364,22,2
152610,268,30,2
152611,414,14,2
152612,123,21,2
152613,109,13,2
152614,398,39,2
152615,339,37,2
152616,120,24,2
152617,128,50,2
152618,185,20,2
152619,212,45,2
152620,454,22,2
152621,413,36,2
152622,224,10,2
152623,151,40,2
152624,208,18,2
152625,397,46,2
152626,282,44,2
152627,319,12,2
152628,198,50,2
152629,122,25,2
152630,467,5,2
152631,265,9,2
152632,370,3,2
152633,368,24,2
152634,457,20,2
152635,342,46,2
152636,448,30,2
152637,196,45,2
152638,126,44,2
152639,396,22,2
152640,233,36,2
152641,171,24,2
152642,334,36,2
152643,164,20,2
152644,312,35,2
152645,481,22,2
152646,375,37,2
152647,227,11,2
152648,195,43,2
152649,386,18,2
152650,122,50,2
152651,178,23,2
152652,384,34,2
152653,379,36,2
152654,392,32,2
152655,127,43,2
152656,376,4,2
152657,339,44,2
152658,364,49,2
152659,297,31,2
152660,420,40,2
152661,481,42,2
152662,278,17,2
152663,214,49,2
152664,250,50,2
152665,142,14,2
152666,301,34,2
152667,425,29,2
152668,393,17,2
152669,345,12,2
152670,145,29,2
152671,236,3,2
152672,456,4,2
152673,332,46,2
152674,456,20,2
152675,175,36,2
152676,342,41,2
152677,378,46,2
152678,298,35,2
152679,394,34,2
152680,463,16,2
152681,259,14,2
152682,183,7,2
152683,296,9,2
152684,141,33,2
152685,204,9,2
152686,147,1,2
152687,333,41,2
152688,307,26,2
152689,426,18,2
152690,375,14,2
152691,333,14,2
152692,194,34,2
152693,109,50,2
152694,284,21,2
152695,240,23,2
152696,280,32,2
152697,349,25,2
152698,237,11,2
152699,462,18,2
152700,158,29,2
152701,376,22,2
152702,376,33,2
152703,269,1,2
152704,205,11,2
152705,387,14,2
152706,200,10,2
152707,309,33,2
152708,187,13,2
152709,107,41,2
152710,115,5,2
152711,364,41,2
152712,258,29,2
152713,363,28,2
152714,232,45,2
152715,300,13,2
152716,135,5,2
152717,133,23,2
152718,103,34,2
152719,239,16,2
152720,346,10,2
152721,262,33,2
152722,207,47,2
152723,203,1,2
152724,123,8,2
152725,111,19,2
152726,276,15,2
152727,459,20,2
152728,198,39,2
152729,333,17,2
152730,135,36,2
152731,319,46,2
152732,240,39,2
152733,406,40,2
152734,358,3,2
152735,340,43,2
152736,307,35,2
152737,400,34,2
152738,136,8,2
152739,207,22,2
152740,165,6,2
152741,174,50,2
152742,324,44,2
152743,123,50,2
152744,232,37,2
152745,440,23,2
152746,299,1,2
152747,245,44,2
152748,411,36,2
152749,428,28,2
152750,108,41,2
152751,329,37,2
152752,168,43,2
152753,490,45,2
152754,489,12,2
152755,193,33,2
152756,306,17,2
152757,473,10,2
152758,464,29,2
152759,410,17,2
152760,378,40,2
152761,402,34,2
152762,358,4,2
152763,370,48,2
152764,224,48,2
152765,122,19,2
152766,451,47,2
152767,405,30,2
152768,362,16,2
152769,410,32,2
152770,228,9,2
152771,271,26,2
152772,229,39,2
152773,228,21,2
152774,328,30,2
152775,362,12,2
152776,125,42,2
152777,415,4,2
152778,166,14,2
152779,204,4,2
152780,456,31,2
152781,216,5,2
152782,235,19,2
152783,260,24,2
152784,315,29,2
152785,472,33,2
152786,101,5,2
152787,305,37,2
152788,412,47,2
152789,404,2,2
152790,491,40,2
152791,365,7,2
152792,218,29,2
152793,304,47,2
152794,287,12,2
152795,387,43,2
152796,359,17,2
152797,411,24,2
152798,374,33,2
152799,500,21,2
152800,144,3,2
152801,232,26,2
152802,315,38,2
152803,472,46,2
152804,165,50,2
152805,403,12,2
152806,401,30,2
152807,117,9,2
152808,149,13,2
152809,331,37,2
152810,456,31,2
152811,472,12,2
152812,201,29,2
152813,262,50,2
152814,287,3,2
152815,259,9,2
152816,372,25,2
152817,273,42,2
152818,417,11,2
152819,179,30,2
152820,366,4,2
152821,366,29,2
152822,195,3,2
152823,289,34,2
152824,484,27,2
152825,246,31,2
152826,288,50,2
152827,311,29,2
152828,358,15,2
152829,120,12,2
152830,416,41,2
152831,431,11,2
152832,424,10,2
152833,283,30,2
152834,122,12,2
152835,462,38,2
152836,334,45,2
152837,274,22,2
152838,338,39,2
152839,202,18,2
152840,337,8,2
